step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
1390,0.726,0.1268,1.661899209022522,1.9574796010879423e-05,,,,,
1391,0.726,0.0599,1.8256624937057495,1.9573889392565733e-05,,,,,
1392,0.727,0.129,1.6201975345611572,1.9572982774252042e-05,,,,,
1393,0.727,0.0963,2.3493776321411133,1.9572076155938352e-05,,,,,
1394,0.728,0.0632,2.5084924697875977,1.957116953762466e-05,,,,,
1395,0.728,0.1177,2.2512333393096924,1.957026291931097e-05,,,,,
1396,0.729,0.1012,2.5838587284088135,1.9569356300997284e-05,,,,,
1397,0.73,0.0985,1.4745419025421143,1.9568449682683593e-05,,,,,
1398,0.73,0.1139,1.4115921258926392,1.9567543064369902e-05,,,,,
1399,0.731,0.1244,2.0792622566223145,1.9566636446056212e-05,,,,,
1400,0.731,0.2469,2.7322638034820557,1.956572982774252e-05,,,,,
1401,0.732,0.05,1.0953528881072998,1.956482320942883e-05,,,,,
1402,0.732,0.0235,0.7800401449203491,1.956391659111514e-05,,,,,
1403,0.733,0.1505,2.3236701488494873,1.9563009972801453e-05,,,,,
1404,0.733,0.1469,2.807528257369995,1.9562103354487763e-05,,,,,
1405,0.734,0.1161,2.6340768337249756,1.9561196736174072e-05,,,,,
1406,0.734,0.0626,1.334122657775879,1.9560290117860385e-05,,,,,
1407,0.735,0.125,1.9365949630737305,1.955938349954669e-05,,,,,
1408,0.735,0.1115,1.656599760055542,1.9558476881233e-05,,,,,
1409,0.736,0.0792,2.0062248706817627,1.9557570262919313e-05,,,,,
1410,0.736,0.147,2.8722481727600098,1.9556663644605623e-05,,,,,
1411,0.737,0.0735,1.1872503757476807,1.9555757026291932e-05,,,,,
1412,0.737,0.1058,2.3486742973327637,1.955485040797824e-05,,,,,
1413,0.738,0.0654,1.6374576091766357,1.9553943789664555e-05,,,,,
1414,0.738,0.1592,1.9812047481536865,1.9553037171350864e-05,,,,,
1415,0.739,0.0883,2.5899100303649902,1.9552130553037173e-05,,,,,
1416,0.739,0.0872,2.2033705711364746,1.9551223934723483e-05,,,,,
1417,0.74,0.1402,4.644152641296387,1.9550317316409792e-05,,,,,
1418,0.74,0.1439,3.050164222717285,1.9549410698096102e-05,,,,,
1419,0.741,0.1512,2.1621694564819336,1.9548504079782415e-05,,,,,
1420,0.742,0.0344,1.3219865560531616,1.9547597461468724e-05,,,,,
1421,0.742,0.1808,2.4703316688537598,1.9546690843155034e-05,,,,,
1422,0.743,0.1173,1.2219334840774536,1.9545784224841343e-05,,,,,
1423,0.743,0.0637,1.818922996520996,1.9544877606527653e-05,,,,,
1424,0.744,0.0602,1.1571688652038574,1.9543970988213962e-05,,,,,
1425,0.744,0.0669,1.3667396306991577,1.954306436990027e-05,,,,,
1426,0.745,0.1089,1.838232398033142,1.9542157751586584e-05,,,,,
1427,0.745,0.1689,2.1347405910491943,1.9541251133272894e-05,,,,,
1428,0.746,0.0237,1.1255147457122803,1.9540344514959203e-05,,,,,
1429,0.746,0.0362,0.9330043196678162,1.9539437896645516e-05,,,,,
1430,0.747,0.0373,0.7043365240097046,1.9538531278331826e-05,,,,,
1431,0.747,0.0569,1.300665259361267,1.953762466001813e-05,,,,,
1432,0.748,0.0836,1.564030647277832,1.9536718041704444e-05,,,,,
1433,0.748,0.0312,0.791275143623352,1.9535811423390754e-05,,,,,
1434,0.749,0.084,1.4544909000396729,1.9534904805077063e-05,,,,,
1435,0.749,0.1246,2.8466906547546387,1.9533998186763373e-05,,,,,
1436,0.75,0.1155,2.0759122371673584,1.9533091568449686e-05,,,,,
1437,0.75,0.0833,1.5255287885665894,1.9532184950135995e-05,,,,,
1438,0.751,0.0267,0.8908886909484863,1.9531278331822305e-05,,,,,
1439,0.751,0.0733,1.1912238597869873,1.9530371713508614e-05,,,,,
1440,0.752,0.0652,1.0261118412017822,1.9529465095194924e-05,,,,,
1441,0.752,0.089,1.6894810199737549,1.9528558476881233e-05,,,,,
1442,0.753,0.0356,0.9549835920333862,1.9527651858567546e-05,,,,,
1443,0.754,0.0241,0.8153075575828552,1.9526745240253855e-05,,,,,
1444,0.754,0.0768,2.2524361610412598,1.9525838621940165e-05,,,,,
1445,0.755,0.128,1.6883370876312256,1.9524932003626474e-05,,,,,
1446,0.755,0.0643,1.648674488067627,1.9524025385312787e-05,,,,,
1447,0.756,0.0632,1.3488746881484985,1.9523118766999093e-05,,,,,
1448,0.756,0.1302,1.8945343494415283,1.9522212148685406e-05,,,,,
1449,0.757,0.1174,2.261134624481201,1.9521305530371715e-05,,,,,
1450,0.757,0.08,1.5371394157409668,1.9520398912058025e-05,,,,,
1451,0.758,0.1436,1.9446439743041992,1.9519492293744334e-05,,,,,
1452,0.758,0.0416,0.7433241009712219,1.9518585675430647e-05,,,,,
1453,0.759,0.155,2.2912490367889404,1.9517679057116957e-05,,,,,
1454,0.759,0.07,1.4909557104110718,1.9516772438803266e-05,,,,,
1455,0.76,0.146,2.745248794555664,1.9515865820489576e-05,,,,,
1456,0.76,0.0968,2.500443458557129,1.9514959202175885e-05,,,,,
1457,0.761,0.1037,1.6988557577133179,1.9514052583862195e-05,,,,,
1458,0.761,0.1688,2.3256983757019043,1.9513145965548504e-05,,,,,
1459,0.762,0.1372,2.2099201679229736,1.9512239347234817e-05,,,,,
1460,0.762,0.0886,2.3208067417144775,1.9511332728921126e-05,,,,,
1461,0.763,0.1682,4.703344345092773,1.9510426110607436e-05,,,,,
1462,0.763,0.147,2.5060601234436035,1.950951949229375e-05,,,,,
1463,0.764,0.1195,2.193023204803467,1.9508612873980055e-05,,,,,
1464,0.764,0.1373,2.176109552383423,1.9507706255666364e-05,,,,,
1465,0.765,0.0559,1.0759906768798828,1.9506799637352677e-05,,,,,
1466,0.766,0.1078,1.7242374420166016,1.9505893019038986e-05,,,,,
1467,0.766,0.0646,1.8097859621047974,1.9504986400725296e-05,,,,,
1468,0.767,0.196,2.315040111541748,1.9504079782411605e-05,,,,,
1469,0.767,0.121,2.8139829635620117,1.9503173164097918e-05,,,,,
1470,0.768,0.1384,1.6178661584854126,1.9502266545784228e-05,,,,,
1471,0.768,0.1422,4.20688533782959,1.9501359927470537e-05,,,,,
1472,0.769,0.0732,1.5544060468673706,1.9500453309156847e-05,,,,,
1473,0.769,0.067,1.1045299768447876,1.9499546690843156e-05,,,,,
1474,0.77,0.0684,2.0483736991882324,1.9498640072529466e-05,,,,,
1475,0.77,0.043,1.5573863983154297,1.949773345421578e-05,,,,,
1476,0.771,0.1152,1.4994227886199951,1.9496826835902088e-05,,,,,
1477,0.771,0.0994,1.624164342880249,1.9495920217588397e-05,,,,,
1478,0.772,0.1545,2.0841736793518066,1.9495013599274707e-05,,,,,
1479,0.772,0.0624,1.2228714227676392,1.9494106980961016e-05,,,,,
1480,0.773,0.0656,1.1877604722976685,1.9493200362647326e-05,,,,,
1481,0.773,0.0191,1.657501459121704,1.949229374433364e-05,,,,,
1482,0.774,0.1057,2.2098610401153564,1.9491387126019948e-05,,,,,
1483,0.774,0.0683,1.5379300117492676,1.9490480507706257e-05,,,,,
1484,0.775,0.2164,2.7342028617858887,1.9489573889392567e-05,,,,,
1485,0.775,0.0207,0.6796749234199524,1.948866727107888e-05,,,,,
1486,0.776,0.1233,2.2427430152893066,1.9487760652765186e-05,,,,,
1487,0.777,0.1827,3.1222946643829346,1.9486854034451495e-05,,,,,
1488,0.777,0.0337,1.393369436264038,1.9485947416137808e-05,,,,,
1489,0.778,0.1424,2.692016839981079,1.9485040797824118e-05,,,,,
1490,0.778,0.1021,1.897090196609497,1.9484134179510427e-05,,,,,
1491,0.779,0.1863,2.486239194869995,1.9483227561196737e-05,,,,,
1492,0.779,0.0457,1.6010586023330688,1.948232094288305e-05,,,,,
1493,0.78,0.0637,1.7098562717437744,1.948141432456936e-05,,,,,
1494,0.78,0.1708,3.3858094215393066,1.9480507706255668e-05,,,,,
1495,0.781,0.0182,0.7568293809890747,1.9479601087941978e-05,,,,,
1496,0.781,0.131,2.0349552631378174,1.9478694469628287e-05,,,,,
1497,0.782,0.2113,3.5781941413879395,1.9477787851314597e-05,,,,,
1498,0.782,0.04,0.835162878036499,1.947688123300091e-05,,,,,
1499,0.783,0.059,1.0547456741333008,1.947597461468722e-05,,,,,
1500,0.783,0.0774,1.358986735343933,1.947506799637353e-05,,,,,
1501,0.784,0.0862,1.7928979396820068,1.9474161378059838e-05,,,,,
1502,0.784,0.1346,1.8841936588287354,1.9473254759746147e-05,,,,,
1503,0.785,0.1197,4.016484260559082,1.9472348141432457e-05,,,,,
1504,0.785,0.0735,1.376684546470642,1.947144152311877e-05,,,,,
1505,0.786,0.2096,8.567814826965332,1.947053490480508e-05,,,,,
1506,0.786,0.0408,1.0902235507965088,1.946962828649139e-05,,,,,
1507,0.787,0.0572,2.6221678256988525,1.9468721668177698e-05,,,,,
1508,0.787,0.0873,1.5356693267822266,1.946781504986401e-05,,,,,
1509,0.788,0.0573,1.2379639148712158,1.946690843155032e-05,,,,,
1510,0.789,0.2576,2.6986396312713623,1.9466001813236626e-05,,,,,
1511,0.789,0.1244,1.73417329788208,1.946509519492294e-05,,,,,
1512,0.79,0.0733,1.372298240661621,1.946418857660925e-05,,,,,
1513,0.79,0.0948,1.2957860231399536,1.9463281958295558e-05,,,,,
1514,0.791,0.1088,4.3730549812316895,1.9462375339981868e-05,,,,,
1515,0.791,0.058,1.370141863822937,1.946146872166818e-05,,,,,
1516,0.792,0.1204,3.3473827838897705,1.946056210335449e-05,,,,,
1517,0.792,0.0946,2.2599217891693115,1.94596554850408e-05,,,,,
1518,0.793,0.1094,1.7554576396942139,1.945874886672711e-05,,,,,
1519,0.793,0.1011,1.4489049911499023,1.945784224841342e-05,,,,,
1520,0.794,0.1281,3.17075514793396,1.9456935630099728e-05,,,,,
1521,0.794,0.0994,1.577662467956543,1.945602901178604e-05,,,,,
1522,0.795,0.0706,1.4458047151565552,1.945512239347235e-05,,,,,
1523,0.795,0.1157,2.124375581741333,1.945421577515866e-05,,,,,
1524,0.796,0.0478,1.058506965637207,1.945330915684497e-05,,,,,
1525,0.796,0.1471,2.7274112701416016,1.9452402538531282e-05,,,,,
1526,0.797,0.1346,4.3193182945251465,1.9451495920217588e-05,,,,,
1527,0.797,0.1486,1.782347321510315,1.94505893019039e-05,,,,,
1528,0.798,0.2041,3.062962055206299,1.944968268359021e-05,,,,,
1529,0.798,0.1013,2.082477331161499,1.944877606527652e-05,,,,,
1530,0.799,0.0872,2.3473002910614014,1.944786944696283e-05,,,,,
1531,0.799,0.0879,1.823413610458374,1.9446962828649142e-05,,,,,
1532,0.8,0.0819,2.1164934635162354,1.944605621033545e-05,,,,,
1533,0.801,0.1221,2.3761074542999268,1.944514959202176e-05,,,,,
1534,0.801,0.0746,3.0514235496520996,1.944424297370807e-05,,,,,
1535,0.802,0.1019,1.6078625917434692,1.944333635539438e-05,,,,,
1536,0.802,0.0525,1.1915868520736694,1.944242973708069e-05,,,,,
1537,0.803,0.0972,2.05440616607666,1.9441523118767002e-05,,,,,
1538,0.803,0.0439,1.404402256011963,1.944061650045331e-05,,,,,
1539,0.804,0.0464,1.198449730873108,1.943970988213962e-05,,,,,
1540,0.804,0.0509,1.0956999063491821,1.943880326382593e-05,,,,,
1541,0.805,0.0811,2.400426149368286,1.9437896645512243e-05,,,,,
1542,0.805,0.071,2.028773307800293,1.943699002719855e-05,,,,,
1543,0.806,0.1262,1.724841833114624,1.943608340888486e-05,,,,,
1544,0.806,0.0523,1.2097022533416748,1.9435176790571172e-05,,,,,
1545,0.807,0.1119,2.32549786567688,1.943427017225748e-05,,,,,
1546,0.807,0.0616,1.3966907262802124,1.943336355394379e-05,,,,,
1547,0.808,0.1803,2.121722936630249,1.94324569356301e-05,,,,,
1548,0.808,0.0823,1.834275245666504,1.9431550317316413e-05,,,,,
1549,0.809,0.0657,2.838563919067383,1.9430643699002723e-05,,,,,
1550,0.809,0.0093,0.7819319367408752,1.9429737080689032e-05,,,,,
1551,0.81,0.108,1.6994612216949463,1.942883046237534e-05,,,,,
1552,0.81,0.0731,1.1853711605072021,1.942792384406165e-05,,,,,
1553,0.811,0.034,0.7807168364524841,1.942701722574796e-05,,,,,
1554,0.811,0.1743,3.3267080783843994,1.9426110607434273e-05,,,,,
1555,0.812,0.151,2.2217564582824707,1.9425203989120583e-05,,,,,
1556,0.813,0.1448,2.3891637325286865,1.9424297370806892e-05,,,,,
1557,0.813,0.0842,2.2665932178497314,1.94233907524932e-05,,,,,
1558,0.814,0.1124,1.1963937282562256,1.942248413417951e-05,,,,,
1559,0.814,0.0558,1.2064610719680786,1.942157751586582e-05,,,,,
1560,0.815,0.0521,0.983008086681366,1.9420670897552133e-05,,,,,
1561,0.815,0.0368,0.957328736782074,1.9419764279238443e-05,,,,,
1562,0.816,0.0697,1.554608941078186,1.9418857660924752e-05,,,,,
1563,0.816,0.1396,2.996697425842285,1.9417951042611062e-05,,,,,
1564,0.817,0.0979,1.7508875131607056,1.9417044424297375e-05,,,,,
1565,0.817,0.1982,2.7215068340301514,1.941613780598368e-05,,,,,
1566,0.818,0.0818,2.647454023361206,1.941523118766999e-05,,,,,
1567,0.818,0.0789,3.646695852279663,1.9414324569356303e-05,,,,,
1568,0.819,0.0557,1.4674363136291504,1.9413417951042612e-05,,,,,
1569,0.819,0.1299,3.1193530559539795,1.9412511332728922e-05,,,,,
1570,0.82,0.1164,1.8902769088745117,1.9411604714415235e-05,,,,,
1571,0.82,0.0217,0.602488100528717,1.9410698096101544e-05,,,,,
1572,0.821,0.0628,1.3674224615097046,1.9409791477787854e-05,,,,,
1573,0.821,0.2151,2.148925304412842,1.9408884859474163e-05,,,,,
1574,0.822,0.037,1.4965569972991943,1.9407978241160473e-05,,,,,
1575,0.822,0.0921,1.7321298122406006,1.9407071622846782e-05,,,,,
1576,0.823,0.1942,2.3023552894592285,1.940616500453309e-05,,,,,
1577,0.823,0.1127,1.6938432455062866,1.9405258386219404e-05,,,,,
1578,0.824,0.0564,1.3228541612625122,1.9404351767905714e-05,,,,,
1579,0.825,0.0568,1.7480084896087646,1.9403445149592023e-05,,,,,
1580,0.825,0.1174,2.0975775718688965,1.9402538531278333e-05,,,,,
1581,0.826,0.1063,3.2200522422790527,1.9401631912964642e-05,,,,,
1582,0.826,0.07,1.6661808490753174,1.940072529465095e-05,,,,,
1583,0.827,0.1479,1.5037518739700317,1.9399818676337265e-05,,,,,
1584,0.827,0.1819,4.601140022277832,1.9398912058023574e-05,,,,,
1585,0.828,0.0944,1.950829029083252,1.9398005439709883e-05,,,,,
1586,0.828,0.0691,1.018477201461792,1.9397098821396193e-05,,,,,
1587,0.829,0.0468,1.4040327072143555,1.9396192203082506e-05,,,,,
1588,0.829,0.238,3.5881412029266357,1.9395285584768815e-05,,,,,
1589,0.83,0.0878,1.7771942615509033,1.939437896645512e-05,,,,,
1590,0.83,0.1345,1.8562250137329102,1.9393472348141434e-05,,,,,
1591,0.831,0.1029,3.1329431533813477,1.9392565729827744e-05,,,,,
1592,0.831,0.0994,1.9704192876815796,1.9391659111514053e-05,,,,,
1593,0.832,0.0616,2.284297466278076,1.9390752493200366e-05,,,,,
1594,0.832,0.1361,1.9710108041763306,1.9389845874886675e-05,,,,,
1595,0.833,0.119,1.2683042287826538,1.9388939256572985e-05,,,,,
1596,0.833,0.12,1.5707703828811646,1.9388032638259294e-05,,,,,
1597,0.834,0.2734,3.86271595954895,1.9387126019945604e-05,,,,,
1598,0.834,0.1302,1.656569480895996,1.9386219401631913e-05,,,,,
1599,0.835,0.1744,2.2691922187805176,1.9385312783318223e-05,,,,,
1600,0.836,0.088,1.5216834545135498,1.9384406165004536e-05,,,,,
1601,0.836,0.0689,1.9675309658050537,1.9383499546690845e-05,,,,,
1602,0.837,0.0773,1.8079733848571777,1.9382592928377154e-05,,,,,
1603,0.837,0.1309,1.73880136013031,1.9381686310063464e-05,,,,,
1604,0.838,0.1119,2.344175338745117,1.9380779691749777e-05,,,,,
1605,0.838,0.0902,1.9820119142532349,1.9379873073436083e-05,,,,,
1606,0.839,0.1038,1.5906225442886353,1.9378966455122396e-05,,,,,
1607,0.839,0.0879,1.6759940385818481,1.9378059836808705e-05,,,,,
1608,0.84,0.1644,2.69803524017334,1.9377153218495015e-05,,,,,
1609,0.84,0.0555,1.4632326364517212,1.9376246600181324e-05,,,,,
1610,0.841,0.0847,1.3513870239257812,1.9375339981867637e-05,,,,,
1611,0.841,0.0254,1.395511269569397,1.9374433363553946e-05,,,,,
1612,0.842,0.0459,0.8840494751930237,1.9373526745240256e-05,,,,,
1613,0.842,0.0671,1.313226342201233,1.9372620126926565e-05,,,,,
1614,0.843,0.0748,1.6205967664718628,1.9371713508612875e-05,,,,,
1615,0.843,0.0203,0.886679470539093,1.9370806890299184e-05,,,,,
1616,0.844,0.0617,1.5284470319747925,1.9369900271985497e-05,,,,,
1617,0.844,0.1529,1.9361828565597534,1.9368993653671807e-05,,,,,
1618,0.845,0.0275,0.6380823254585266,1.9368087035358116e-05,,,,,
1619,0.845,0.0588,1.235677719116211,1.9367180417044425e-05,,,,,
1620,0.846,0.0558,1.6800566911697388,1.9366273798730738e-05,,,,,
1621,0.846,0.0643,1.5425012111663818,1.9365367180417044e-05,,,,,
1622,0.847,0.0501,1.147118330001831,1.9364460562103354e-05,,,,,
1623,0.848,0.054,1.2221711874008179,1.9363553943789667e-05,,,,,
1624,0.848,0.0619,1.6140133142471313,1.9362647325475976e-05,,,,,
1625,0.849,0.0784,1.078331470489502,1.9361740707162286e-05,,,,,
1626,0.849,0.129,2.4505882263183594,1.93608340888486e-05,,,,,
1627,0.85,0.0486,1.9031533002853394,1.9359927470534908e-05,,,,,
1628,0.85,0.0994,2.009570837020874,1.9359020852221217e-05,,,,,
1629,0.851,0.0555,1.4913506507873535,1.9358114233907527e-05,,,,,
1630,0.851,0.0609,1.9110107421875,1.9357207615593836e-05,,,,,
1631,0.852,0.067,1.1880711317062378,1.9356300997280146e-05,,,,,
1632,0.852,0.081,1.8043787479400635,1.9355394378966455e-05,,,,,
1633,0.853,0.1111,2.6409614086151123,1.9354487760652768e-05,,,,,
1634,0.853,0.1295,2.748659133911133,1.9353581142339078e-05,,,,,
1635,0.854,0.0999,1.708377718925476,1.9352674524025387e-05,,,,,
1636,0.854,0.054,1.6119487285614014,1.9351767905711696e-05,,,,,
1637,0.855,0.0475,1.0495288372039795,1.9350861287398006e-05,,,,,
1638,0.855,0.1098,2.1041929721832275,1.9349954669084315e-05,,,,,
1639,0.856,0.236,3.9691288471221924,1.9349048050770628e-05,,,,,
1640,0.856,0.0372,0.8325850963592529,1.9348141432456938e-05,,,,,
1641,0.857,0.1363,2.8206470012664795,1.9347234814143247e-05,,,,,
1642,0.857,0.0915,1.7838937044143677,1.9346328195829557e-05,,,,,
1643,0.858,0.0173,0.5518040657043457,1.934542157751587e-05,,,,,
1644,0.858,0.1675,3.8967225551605225,1.9344514959202176e-05,,,,,
1645,0.859,0.0481,1.0471653938293457,1.934360834088849e-05,,,,,
1646,0.86,0.1034,1.5063786506652832,1.9342701722574798e-05,,,,,
1647,0.86,0.0488,1.2397791147232056,1.9341795104261107e-05,,,,,
1648,0.861,0.1065,1.8195470571517944,1.9340888485947417e-05,,,,,
1649,0.861,0.1047,9.578178405761719,1.933998186763373e-05,,,,,
1650,0.862,0.2074,4.6262102127075195,1.933907524932004e-05,,,,,
1651,0.862,0.0932,2.533106565475464,1.933816863100635e-05,,,,,
1652,0.863,0.1537,1.7939635515213013,1.9337262012692658e-05,,,,,
1653,0.863,0.1124,2.246642827987671,1.9336355394378967e-05,,,,,
1654,0.864,0.1281,1.919167160987854,1.9335448776065277e-05,,,,,
1655,0.864,0.1431,1.903677225112915,1.9334542157751586e-05,,,,,
1656,0.865,0.065,1.767311692237854,1.93336355394379e-05,,,,,
1657,0.865,0.058,1.974660038948059,1.933272892112421e-05,,,,,
1658,0.866,0.0966,1.6820482015609741,1.9331822302810518e-05,,,,,
1659,0.866,0.051,1.9216835498809814,1.933091568449683e-05,,,,,
1660,0.867,0.0506,1.3587921857833862,1.9330009066183137e-05,,,,,
1661,0.867,0.1119,1.689795970916748,1.9329102447869447e-05,,,,,
1662,0.868,0.0524,1.1723954677581787,1.932819582955576e-05,,,,,
1663,0.868,0.0793,1.674505352973938,1.932728921124207e-05,,,,,
1664,0.869,0.0496,1.3314818143844604,1.9326382592928378e-05,,,,,
1665,0.869,0.0821,0.9412111639976501,1.9325475974614688e-05,,,,,
1666,0.87,0.1025,3.582786798477173,1.9324569356301e-05,,,,,
1667,0.87,0.0464,1.2914162874221802,1.932366273798731e-05,,,,,
1668,0.871,0.019,0.7033624053001404,1.932275611967362e-05,,,,,
1669,0.872,0.1641,2.6003174781799316,1.932184950135993e-05,,,,,
1670,0.872,0.1449,4.213540554046631,1.932094288304624e-05,,,,,
1671,0.873,0.08,1.4355218410491943,1.9320036264732548e-05,,,,,
1672,0.873,0.0664,1.905013084411621,1.931912964641886e-05,,,,,
1673,0.874,0.1729,3.0807769298553467,1.931822302810517e-05,,,,,
1674,0.874,0.1333,2.160080909729004,1.931731640979148e-05,,,,,
1675,0.875,0.0701,2.492913007736206,1.931640979147779e-05,,,,,
1676,0.875,0.0821,1.6125773191452026,1.93155031731641e-05,,,,,
1677,0.876,0.0489,1.2196922302246094,1.9314596554850408e-05,,,,,
1678,0.876,0.084,1.7921415567398071,1.9313689936536718e-05,,,,,
1679,0.877,0.1341,1.3909999132156372,1.931278331822303e-05,,,,,
1680,0.877,0.116,1.8203710317611694,1.931187669990934e-05,,,,,
1681,0.878,0.083,1.7101188898086548,1.931097008159565e-05,,,,,
1682,0.878,0.1963,3.117344379425049,1.9310063463281962e-05,,,,,
1683,0.879,0.154,1.9192569255828857,1.930915684496827e-05,,,,,
1684,0.879,0.0867,1.5102328062057495,1.9308250226654578e-05,,,,,
1685,0.88,0.0938,2.044187545776367,1.930734360834089e-05,,,,,
1686,0.88,0.007,0.4279167652130127,1.93064369900272e-05,,,,,
1687,0.881,0.1234,4.301514148712158,1.930553037171351e-05,,,,,
1688,0.881,0.0202,1.1940863132476807,1.930462375339982e-05,,,,,
1689,0.882,0.1734,2.017695903778076,1.9303717135086132e-05,,,,,
1690,0.883,0.2076,2.542105197906494,1.930281051677244e-05,,,,,
1691,0.883,0.0419,1.4983690977096558,1.930190389845875e-05,,,,,
1692,0.884,0.0578,1.2526941299438477,1.930099728014506e-05,,,,,
1693,0.884,0.2421,2.239631175994873,1.930009066183137e-05,,,,,
1694,0.885,0.1348,1.9661610126495361,1.929918404351768e-05,,,,,
1695,0.885,0.2059,2.5994575023651123,1.9298277425203992e-05,,,,,
1696,0.886,0.0843,1.5287466049194336,1.92973708068903e-05,,,,,
1697,0.886,0.0956,1.6651235818862915,1.929646418857661e-05,,,,,
1698,0.887,0.0237,0.9464160203933716,1.929555757026292e-05,,,,,
1699,0.887,0.0962,5.500816822052002,1.9294650951949233e-05,,,,,
1700,0.888,0.0717,1.8400871753692627,1.929374433363554e-05,,,,,
1701,0.888,0.0484,1.0745526552200317,1.9292837715321852e-05,,,,,
1702,0.889,0.1166,2.1146702766418457,1.929193109700816e-05,,,,,
1703,0.889,0.1117,1.8482422828674316,1.929102447869447e-05,,,,,
1704,0.89,0.0558,2.4251508712768555,1.929011786038078e-05,,,,,
1705,0.89,0.1931,2.8719897270202637,1.9289211242067093e-05,,,,,
1706,0.891,0.0751,1.4038019180297852,1.9288304623753403e-05,,,,,
1707,0.891,0.1022,1.769516110420227,1.9287398005439712e-05,,,,,
1708,0.892,0.1813,2.091557502746582,1.928649138712602e-05,,,,,
1709,0.892,0.1303,3.079723834991455,1.928558476881233e-05,,,,,
1710,0.893,0.0566,1.2694954872131348,1.928467815049864e-05,,,,,
1711,0.893,0.0327,0.729853093624115,1.928377153218495e-05,,,,,
1712,0.894,0.1398,3.4251251220703125,1.9282864913871263e-05,,,,,
1713,0.895,0.1084,3.105689525604248,1.9281958295557572e-05,,,,,
1714,0.895,0.172,2.9388070106506348,1.9281051677243882e-05,,,,,
1715,0.896,0.1411,1.6969438791275024,1.9280145058930195e-05,,,,,
1716,0.896,0.1701,2.0753347873687744,1.92792384406165e-05,,,,,
1717,0.897,0.0518,0.9749266505241394,1.927833182230281e-05,,,,,
1718,0.897,0.0818,1.1810516119003296,1.9277425203989123e-05,,,,,
