step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1155,1.4,0.0657,0.10809773951768875,2e-05,,,,,,,,,,,,,,,,,
1160,1.406,0.0696,0.1037774458527565,2e-05,,,,,,,,,,,,,,,,,
1165,1.412,0.0673,0.1168590784072876,2e-05,,,,,,,,,,,,,,,,,
1170,1.418,0.0649,0.09578242897987366,2e-05,,,,,,,,,,,,,,,,,
1175,1.424,0.0651,0.08864474296569824,2e-05,,,,,,,,,,,,,,,,,
1180,1.43,0.0659,0.09808044135570526,2e-05,,,,,,,,,,,,,,,,,
1185,1.436,0.0656,0.08862804621458054,2e-05,,,,,,,,,,,,,,,,,
1190,1.442,0.063,0.09245201200246811,2e-05,,,,,,,,,,,,,,,,,
1195,1.448,0.0641,0.10353873670101166,2e-05,,,,,,,,,,,,,,,,,
1200,1.455,0.07,0.13441655039787292,2e-05,,,,,,,,,,,,,,,,,
1205,1.461,0.0643,0.11727897822856903,2e-05,,,,,,,,,,,,,,,,,
1210,1.467,0.0619,0.11497071385383606,2e-05,,,,,,,,,,,,,,,,,
1215,1.473,0.0629,0.08833365142345428,2e-05,,,,,,,,,,,,,,,,,
1220,1.479,0.0623,0.09657435864210129,2e-05,,,,,,,,,,,,,,,,,
1225,1.485,0.063,0.11252450942993164,2e-05,,,,,,,,,,,,,,,,,
1230,1.491,0.0648,0.08266250044107437,2e-05,,,,,,,,,,,,,,,,,
1235,1.497,0.066,0.12204933911561966,2e-05,,,,,,,,,,,,,,,,,
1238,1.501,,,,0.3714285713797072,0.4836601306689536,0.4819112627486009,0.5267175572020854,0.4829600778474573,0.15976331356151746,0.14532871968243677,0.3788242332986798,37.3907,18.721,0.187,,,,,,
1240,1.503,0.0635,0.10289295762777328,2e-05,,,,,,,,,,,,,,,,,
1245,1.509,0.0659,0.09419567883014679,2e-05,,,,,,,,,,,,,,,,,
1250,1.515,0.0648,0.12625913321971893,2e-05,,,,,,,,,,,,,,,,,
1255,1.521,0.0641,0.12631703913211823,2e-05,,,,,,,,,,,,,,,,,
1260,1.527,0.0614,0.09279792010784149,2e-05,,,,,,,,,,,,,,,,,
1265,1.533,0.0633,0.09155553579330444,2e-05,,,,,,,,,,,,,,,,,
1270,1.539,0.0617,0.09768284112215042,2e-05,,,,,,,,,,,,,,,,,
1275,1.545,0.0643,0.09276561439037323,2e-05,,,,,,,,,,,,,,,,,
1280,1.552,0.0625,0.09534168243408203,2e-05,,,,,,,,,,,,,,,,,
1285,1.558,0.0655,0.1643574833869934,2e-05,,,,,,,,,,,,,,,,,
1290,1.564,0.0642,0.0932525023818016,2e-05,,,,,,,,,,,,,,,,,
1295,1.57,0.0607,0.09728793054819107,2e-05,,,,,,,,,,,,,,,,,
1300,1.576,0.0628,0.08447481691837311,2e-05,,,,,,,,,,,,,,,,,
1305,1.582,0.0622,0.08566232770681381,2e-05,,,,,,,,,,,,,,,,,
1310,1.588,0.0638,0.09752994030714035,2e-05,,,,,,,,,,,,,,,,,
1315,1.594,0.0642,0.0952834039926529,2e-05,,,,,,,,,,,,,,,,,
1320,1.6,0.062,0.10499224811792374,2e-05,,,,,,,,,,,,,,,,,
1325,1.606,0.0623,0.12823627889156342,2e-05,,,,,,,,,,,,,,,,,
1330,1.612,0.064,0.0972772166132927,2e-05,,,,,,,,,,,,,,,,,
1335,1.618,0.0615,0.08541806042194366,2e-05,,,,,,,,,,,,,,,,,
1340,1.624,0.0641,0.09506454318761826,2e-05,,,,,,,,,,,,,,,,,
1345,1.63,0.0674,0.11696548759937286,2e-05,,,,,,,,,,,,,,,,,
1350,1.636,0.0622,0.11918334662914276,2e-05,,,,,,,,,,,,,,,,,
1355,1.642,0.0621,0.1053888350725174,2e-05,,,,,,,,,,,,,,,,,
1360,1.648,0.0622,0.0871436595916748,2e-05,,,,,,,,,,,,,,,,,
1365,1.655,0.0617,0.10665052384138107,2e-05,,,,,,,,,,,,,,,,,
1370,1.661,0.062,0.09176793694496155,2e-05,,,,,,,,,,,,,,,,,
1375,1.667,0.0634,0.08321824669837952,2e-05,,,,,,,,,,,,,,,,,
1380,1.673,0.0635,0.09972991049289703,2e-05,,,,,,,,,,,,,,,,,
1385,1.679,0.0592,0.15259890258312225,2e-05,,,,,,,,,,,,,,,,,
1390,1.685,0.0599,0.09284790605306625,2e-05,,,,,,,,,,,,,,,,,
1395,1.691,0.0635,0.10297628492116928,2e-05,,,,,,,,,,,,,,,,,
1400,1.697,0.0619,0.0987033024430275,2e-05,,,,,,,,,,,,,,,,,
1405,1.703,0.0584,0.09456738829612732,2e-05,,,,,,,,,,,,,,,,,
1410,1.709,0.0602,0.09003407508134842,2e-05,,,,,,,,,,,,,,,,,
1415,1.715,0.0594,0.08077117800712585,2e-05,,,,,,,,,,,,,,,,,
1420,1.721,0.0604,0.0737229585647583,2e-05,,,,,,,,,,,,,,,,,
1425,1.727,0.0624,0.09734409302473068,2e-05,,,,,,,,,,,,,,,,,
1430,1.733,0.0607,0.10400369018316269,2e-05,,,,,,,,,,,,,,,,,
1435,1.739,0.0621,0.1011214628815651,2e-05,,,,,,,,,,,,,,,,,
1440,1.745,0.0624,0.09769021719694138,2e-05,,,,,,,,,,,,,,,,,
1445,1.752,0.0614,0.11158230900764465,2e-05,,,,,,,,,,,,,,,,,
1450,1.758,0.058,0.11446844041347504,2e-05,,,,,,,,,,,,,,,,,
1455,1.764,0.0619,0.1096675917506218,2e-05,,,,,,,,,,,,,,,,,
1460,1.77,0.0621,0.08933830261230469,2e-05,,,,,,,,,,,,,,,,,
1465,1.776,0.0603,0.09324691444635391,2e-05,,,,,,,,,,,,,,,,,
